ENSMUSG00000128014.1	ENSMUSG00000128014
ENSMUSG00000028032.14	Papss1
ENSMUSG00000105973.2	Gm42881
ENSMUSG00000130240.1	ENSMUSG00000130240
ENSMUSG00000105331.3	Gm29865
ENSMUSG00000126835.1	ENSMUSG00000126835
ENSMUSG00000135287.1	ENSMUSG00000135287
ENSMUSG00000104853.3	Olfr375-ps1
ENSMUSG00002075251.1	Gm55139
ENSMUSG00000125593.1	ENSMUSG00000125593
ENSMUSG00000119343.1	Gm22421
ENSMUSG00000028031.7	Dkk2
ENSMUSG00000138377.1	ENSMUSG00000138377
ENSMUSG00000133708.1	ENSMUSG00000133708
ENSMUSG00000138610.1	ENSMUSG00000138610
ENSMUSG00000106280.2	Gm42880
ENSMUSG00000134888.1	ENSMUSG00000134888
ENSMUSG00000134925.1	ENSMUSG00000134925
ENSMUSG00002075594.1	Gm55140
ENSMUSG00000142092.1	ENSMUSG00000142092
ENSMUSG00000091721.5	Gimd1
ENSMUSG00000106313.2	Gm9402
ENSMUSG00000028029.12	Aimp1
ENSMUSG00000028030.13	Tbck
ENSMUSG00000105719.2	Gm42872
ENSMUSG00000123783.1	ENSMUSG00000123783
ENSMUSG00000087776.3	Gm22322
ENSMUSG00000105691.2	Gm42876
ENSMUSG00000106230.3	Gm29811
ENSMUSG00000106499.2	Gm9403
ENSMUSG00000136421.1	ENSMUSG00000136421
ENSMUSG00000040998.19	Npnt
ENSMUSG00000089431.4	Gm23196
ENSMUSG00000028018.16	Gstcd
ENSMUSG00000104787.2	Gm19148
ENSMUSG00000105259.2	Gm42874
ENSMUSG00000105217.2	Gm42873
ENSMUSG00000028016.10	Ints12
ENSMUSG00000040969.16	Arhgef38
ENSMUSG00000126694.1	ENSMUSG00000126694
ENSMUSG00000105957.2	Gm43254
ENSMUSG00000028013.17	Ppa2
ENSMUSG00002076298.1	Gm55209
ENSMUSG00000040943.13	Tet2
ENSMUSG00000105085.3	Gm42567
ENSMUSG00000105595.2	Gm49316
ENSMUSG00000077336.3	Gm23011
ENSMUSG00000105952.3	Gm40153
ENSMUSG00000102530.2	Gm37228
ENSMUSG00000123034.1	ENSMUSG00000123034
ENSMUSG00000122997.1	ENSMUSG00000122997
ENSMUSG00000106069.4	Gm6135
ENSMUSG00000104645.2	Gm30484
ENSMUSG00000097911.4	Gm26691
ENSMUSG00000138315.1	ENSMUSG00000138315
ENSMUSG00002076160.1	Gm55225
ENSMUSG00000104556.2	Gm43192
ENSMUSG00000105523.2	Gm43193
ENSMUSG00000106139.4	Gm30648
ENSMUSG00000044365.17	Cxxc4
ENSMUSG00000084564.3	Mir1895
ENSMUSG00000143611.1	ENSMUSG00000143611
ENSMUSG00000104779.2	Gm43559
ENSMUSG00000143565.1	ENSMUSG00000143565
ENSMUSG00000143693.1	ENSMUSG00000143693
ENSMUSG00000106628.2	Gm43558
ENSMUSG00000104530.2	Gm6077
ENSMUSG00000139076.1	ENSMUSG00000139076
ENSMUSG00000105765.3	4930539C22Rik
ENSMUSG00000097031.3	Gm26820
ENSMUSG00000124393.1	ENSMUSG00000124393
ENSMUSG00000141485.1	ENSMUSG00000141485
ENSMUSG00000028172.6	Tacr3
ENSMUSG00000105559.2	Gm4860
ENSMUSG00000106569.2	Gm43036
ENSMUSG00000104539.2	Gm43035
ENSMUSG00000105538.2	Gm2142
ENSMUSG00002075581.1	Gm55241
ENSMUSG00000105266.2	Gm18546
ENSMUSG00000106079.2	Gm43033
ENSMUSG00000140476.1	ENSMUSG00000140476
ENSMUSG00000045328.12	Cenpe
ENSMUSG00000028167.16	Bdh2
ENSMUSG00000037994.15	Slc9b2
ENSMUSG00000050150.17	Slc9b1
ENSMUSG00000028165.10	Cisd2
ENSMUSG00000138349.1	ENSMUSG00000138349
ENSMUSG00000105981.2	2810428J06Rik
ENSMUSG00000105449.2	Gm43379
ENSMUSG00000097032.5	4930539J05Rik
ENSMUSG00000078578.10	Ube2d3
ENSMUSG00000137230.1	ENSMUSG00000137230
ENSMUSG00000105404.2	Gm42807
ENSMUSG00000028164.16	Manba
ENSMUSG00000083045.2	Gm16100
ENSMUSG00000083610.2	Oaz2-ps
ENSMUSG00000028163.18	Nfkb1
ENSMUSG00000135820.1	ENSMUSG00000135820
ENSMUSG00000106149.2	Gm43430
ENSMUSG00000141343.1	ENSMUSG00000141343
ENSMUSG00000053897.16	Slc39a8
ENSMUSG00000106306.6	4933401H06Rik
ENSMUSG00000128552.1	ENSMUSG00000128552
ENSMUSG00000106290.2	Gm43429
ENSMUSG00000105681.2	Gm43428
ENSMUSG00000104710.3	Gm31243
ENSMUSG00000106141.2	Gm18330
ENSMUSG00000105937.2	Gm43602
ENSMUSG00000105244.2	Gm5281
ENSMUSG00000037922.14	Bank1
ENSMUSG00000141790.1	ENSMUSG00000141790
ENSMUSG00000105869.2	Gm9408
ENSMUSG00000106363.2	Gm43402
ENSMUSG00000126826.1	ENSMUSG00000126826
ENSMUSG00000099508.3	1700030L20Rik
ENSMUSG00000120358.2	Gm56786
ENSMUSG00000028161.18	Ppp3ca
ENSMUSG00000106596.2	Gm42822
ENSMUSG00000105545.2	4930599N24Rik
ENSMUSG00000140628.1	ENSMUSG00000140628
ENSMUSG00002076866.1	Gm55387
ENSMUSG00000140587.1	ENSMUSG00000140587
ENSMUSG00000106398.3	Gm43357
ENSMUSG00000105327.2	Gm9409
ENSMUSG00000143032.1	ENSMUSG00000143032
ENSMUSG00000119741.1	Gm26107
ENSMUSG00000135014.1	ENSMUSG00000135014
ENSMUSG00000104610.3	Gm567
ENSMUSG00000127638.1	ENSMUSG00000127638
ENSMUSG00000054690.18	Emcn
ENSMUSG00000055138.11	Gm4861
ENSMUSG00000141782.1	ENSMUSG00000141782
ENSMUSG00002076808.1	Gm55395
ENSMUSG00000046818.8	Ddit4l
ENSMUSG00000105325.2	Gm30946
ENSMUSG00000106122.2	Gm42610
ENSMUSG00000064460.3	Gm25080
ENSMUSG00000131126.1	ENSMUSG00000131126
ENSMUSG00000099011.3	Mir6380
ENSMUSG00000105427.3	Gm31678
ENSMUSG00000106629.3	Gm40155
ENSMUSG00000105676.3	Gm43403
ENSMUSG00000037894.14	H2az1
ENSMUSG00000074212.8	Dnajb14
ENSMUSG00000105748.2	Gm43088
ENSMUSG00000081829.2	Gm15460
ENSMUSG00002076447.1	Gm55405
ENSMUSG00000104675.4	Gm43689
ENSMUSG00000091512.6	Lamtor3
ENSMUSG00000028159.15	Dapp1
ENSMUSG00000139591.1	ENSMUSG00000139591
ENSMUSG00000105296.4	Gm19708
ENSMUSG00000049349.5	Gm5105
ENSMUSG00000090066.3	1110002E22Rik
ENSMUSG00000028158.15	Mttp
ENSMUSG00000104776.3	Gm43691
ENSMUSG00000004127.13	Trmt10a
ENSMUSG00000012042.10	4930579F01Rik
ENSMUSG00000123229.1	ENSMUSG00000123229
ENSMUSG00000099146.8	0610031O16Rik
ENSMUSG00000055301.9	Adh7
ENSMUSG00000074207.11	Adh1
ENSMUSG00000089635.3	Gm16559
ENSMUSG00000135198.1	ENSMUSG00000135198
ENSMUSG00000135147.1	ENSMUSG00000135147
ENSMUSG00000053054.14	Adh6a
ENSMUSG00000074206.8	Adh6b
ENSMUSG00000087752.3	Gm23467
ENSMUSG00000121473.2	Adh6-ps1
ENSMUSG00000090306.8	Adh6-ps1
ENSMUSG00000128375.1	ENSMUSG00000128375
ENSMUSG00000037797.15	Adh4
ENSMUSG00000120904.1	Gm56805
ENSMUSG00000128337.1	ENSMUSG00000128337
ENSMUSG00000028138.9	Adh5
ENSMUSG00000005813.13	Metap1
ENSMUSG00000105751.2	Gm43724
ENSMUSG00000127440.1	ENSMUSG00000127440
ENSMUSG00000106462.2	Gm43725
ENSMUSG00000127524.1	ENSMUSG00000127524
ENSMUSG00000028156.13	Eif4e
ENSMUSG00000088373.5	Mir1956
ENSMUSG00000127484.1	ENSMUSG00000127484
ENSMUSG00000106353.2	Gm43726
ENSMUSG00000104680.2	Gm9415
ENSMUSG00000105396.2	Gm6057
ENSMUSG00000137279.1	ENSMUSG00000137279
ENSMUSG00000105126.2	Gm43723
ENSMUSG00000105838.3	4930425O10Rik
ENSMUSG00000141503.1	ENSMUSG00000141503
ENSMUSG00000028152.11	Tspan5
ENSMUSG00000086123.4	Gm16060
ENSMUSG00000137800.1	ENSMUSG00000137800
ENSMUSG00000137871.1	ENSMUSG00000137871
ENSMUSG00000137834.1	ENSMUSG00000137834
ENSMUSG00000028149.13	Rap1gds1
ENSMUSG00000104724.2	Gm43162
ENSMUSG00000120160.2	Gm56773
ENSMUSG00000090801.2	Gm4862
ENSMUSG00000047940.14	Stpg2
ENSMUSG00000138505.1	ENSMUSG00000138505
ENSMUSG00000104992.2	Gm43163
ENSMUSG00000119200.1	Gm24260
ENSMUSG00000106574.2	Gm2451
ENSMUSG00000106505.2	Gm32693
ENSMUSG00000105880.2	Gm43678
ENSMUSG00000138636.1	ENSMUSG00000138636
ENSMUSG00000131328.1	ENSMUSG00000131328
ENSMUSG00000099169.3	Mir7j
ENSMUSG00000105180.2	Gm4863
ENSMUSG00000106207.2	Gm19184
ENSMUSG00000104596.2	Gm19080
ENSMUSG00000106159.2	Gm31211
ENSMUSG00000128655.1	ENSMUSG00000128655
ENSMUSG00000105777.2	Gm43049
ENSMUSG00000095465.3	Gm6214
ENSMUSG00000104790.2	Gm43276
ENSMUSG00000118659.3	Gm32754
ENSMUSG00000135224.1	ENSMUSG00000135224
ENSMUSG00000106540.3	4930590L14Rik
ENSMUSG00000047674.3	Pdha2
ENSMUSG00000139768.1	ENSMUSG00000139768
ENSMUSG00000140903.1	ENSMUSG00000140903
ENSMUSG00000089737.2	Gm15688
ENSMUSG00000059921.16	Unc5c
ENSMUSG00000089924.3	Gm15689
ENSMUSG00000106071.2	Gm43826
ENSMUSG00000052430.16	Bmpr1b
ENSMUSG00000138719.1	ENSMUSG00000138719
ENSMUSG00000105015.2	Gm6059
ENSMUSG00000124933.1	ENSMUSG00000124933
ENSMUSG00000124967.1	ENSMUSG00000124967
ENSMUSG00000028273.17	Pdlim5
ENSMUSG00000143094.1	ENSMUSG00000143094
ENSMUSG00000135219.1	ENSMUSG00000135219
ENSMUSG00000127255.1	ENSMUSG00000127255
ENSMUSG00000105504.5	Gbp5
ENSMUSG00000143609.1	ENSMUSG00000143609
ENSMUSG00000040253.16	Gbp7
ENSMUSG00000105338.2	Gm43802
ENSMUSG00000126972.1	ENSMUSG00000126972
ENSMUSG00000028268.15	Gbp3
ENSMUSG00000040264.11	Gbp2b
ENSMUSG00000028270.13	Gbp2
ENSMUSG00000098871.3	Mir6381
ENSMUSG00000105317.3	Gbp2-ps
ENSMUSG00000105170.2	Gm19166
ENSMUSG00000086561.3	Gm15540
ENSMUSG00000040213.14	Kyat3
ENSMUSG00000120786.2	Gm56810
ENSMUSG00000028271.10	Gtf2b
ENSMUSG00000065130.3	Gm24457
ENSMUSG00000004591.17	Pkn2
ENSMUSG00000087795.3	Gm25965
ENSMUSG00000106550.3	Gm43646
ENSMUSG00000130251.1	ENSMUSG00000130251
ENSMUSG00000105671.2	Gm31306
ENSMUSG00000130518.1	ENSMUSG00000130518
ENSMUSG00000105652.4	4930519L02Rik
ENSMUSG00000078162.7	Gm2574
ENSMUSG00000130553.1	ENSMUSG00000130553
ENSMUSG00000106052.3	Gm43614
ENSMUSG00000105923.6	A830019L24Rik
ENSMUSG00000133396.1	ENSMUSG00000133396
ENSMUSG00000133361.1	ENSMUSG00000133361
ENSMUSG00000106162.2	Gm43613
ENSMUSG00000105917.2	Gm43612
ENSMUSG00000106210.2	1700001N15Rik
ENSMUSG00000105279.3	Gm6260
ENSMUSG00000104939.3	Gm33651
ENSMUSG00000105511.3	Gm33758
ENSMUSG00000103816.2	Gm38006
ENSMUSG00000106109.2	Gm42704
ENSMUSG00000088851.3	Gm24728
ENSMUSG00000105324.2	Gm42705
ENSMUSG00000106524.2	Gm42706
ENSMUSG00000105811.3	Gm42707
ENSMUSG00000105492.2	Gm2505
ENSMUSG00000137941.1	ENSMUSG00000137941
ENSMUSG00000104865.2	Gm42708
ENSMUSG00000134182.1	ENSMUSG00000134182
ENSMUSG00000106367.3	Gm34078
ENSMUSG00000143825.1	ENSMUSG00000143825
ENSMUSG00000143874.1	ENSMUSG00000143874
ENSMUSG00000143789.1	ENSMUSG00000143789
ENSMUSG00000120269.2	Gm34162
ENSMUSG00000143903.1	ENSMUSG00000143903
ENSMUSG00000028266.18	Lmo4
ENSMUSG00000104969.2	Gm43445
ENSMUSG00000120266.2	Gm46828
ENSMUSG00000105197.3	Gm43446
ENSMUSG00000129407.1	ENSMUSG00000129407
ENSMUSG00000106266.2	Gm43447
ENSMUSG00000142775.1	ENSMUSG00000142775
ENSMUSG00000132908.1	ENSMUSG00000132908
ENSMUSG00000132943.1	ENSMUSG00000132943
ENSMUSG00000132988.1	ENSMUSG00000132988
ENSMUSG00000106416.2	Gm5857
ENSMUSG00000040151.10	Hs2st1
ENSMUSG00000104903.2	Gm43707
ENSMUSG00000130661.1	ENSMUSG00000130661
ENSMUSG00000106057.2	Gm43560
ENSMUSG00000037072.17	Selenof
ENSMUSG00002076123.1	Gm55673
ENSMUSG00000136067.1	ENSMUSG00000136067
ENSMUSG00000105045.2	Rpl9-ps8
ENSMUSG00000037062.14	Sh3glb1
ENSMUSG00000106089.2	Gm9419
ENSMUSG00000056025.13	Clca3a1
ENSMUSG00000106424.3	Gm34866
ENSMUSG00000104841.2	Gm17743
ENSMUSG00000028262.14	Clca3a2
ENSMUSG00000105900.2	Gm43240
ENSMUSG00000037033.10	Clca3b
ENSMUSG00000089950.3	Gm16215
ENSMUSG00000074196.12	ENSMUSG00000074196
ENSMUSG00000121400.2	Clca4c-ps
ENSMUSG00000074195.4	Clca4b
ENSMUSG00000085773.6	Gm16233
ENSMUSG00000068547.8	Clca4a
ENSMUSG00000132864.1	ENSMUSG00000132864
ENSMUSG00000106361.2	Gm35066
ENSMUSG00000028255.7	Clca1
ENSMUSG00000036960.11	Clca2
ENSMUSG00000132925.1	ENSMUSG00000132925
ENSMUSG00000028256.17	Odf2l
ENSMUSG00000028197.5	Col24a1
ENSMUSG00000128703.1	ENSMUSG00000128703
ENSMUSG00000105619.2	9530034A14Rik
ENSMUSG00000105959.2	D530037P16Rik
ENSMUSG00000074182.9	Znhit6
ENSMUSG00000139450.1	ENSMUSG00000139450
ENSMUSG00000131450.1	ENSMUSG00000131450
ENSMUSG00000131484.1	ENSMUSG00000131484
ENSMUSG00000028195.5	Ccn1
ENSMUSG00000097183.5	Gm17501
ENSMUSG00000124888.1	ENSMUSG00000124888
ENSMUSG00000124846.1	ENSMUSG00000124846
ENSMUSG00000105608.2	Gm43408
ENSMUSG00000028194.16	Ddah1
ENSMUSG00000122275.1	ENSMUSG00000122275
ENSMUSG00000105388.2	Rpl36a-ps2
ENSMUSG00000122311.1	ENSMUSG00000122311
ENSMUSG00000028191.12	Bcl10
ENSMUSG00000125688.1	ENSMUSG00000125688
ENSMUSG00000036873.14	2410004B18Rik
ENSMUSG00000124530.1	ENSMUSG00000124530
ENSMUSG00000128041.1	ENSMUSG00000128041
ENSMUSG00000036863.13	Syde2
ENSMUSG00000140274.1	ENSMUSG00000140274
ENSMUSG00000105146.3	Gm35409
ENSMUSG00000043020.14	Dnai3
ENSMUSG00000065937.4	Gm25627
ENSMUSG00000036853.6	Mcoln3
ENSMUSG00000011008.14	Mcoln2
ENSMUSG00000141153.1	ENSMUSG00000141153
ENSMUSG00000036832.6	Lpar3
ENSMUSG00000105209.2	Gm43334
ENSMUSG00000140594.1	ENSMUSG00000140594
ENSMUSG00000105602.2	Gm10636
ENSMUSG00000088218.3	Gm22078
ENSMUSG00002075872.1	Gm55818
ENSMUSG00000036825.13	Ssx2ip
ENSMUSG00000028189.13	Ctbs
ENSMUSG00000028188.14	Spata1
ENSMUSG00000068523.13	Gng5
ENSMUSG00000028187.11	Rpf1
ENSMUSG00000105407.2	Gm36259
ENSMUSG00000133295.1	ENSMUSG00000133295
ENSMUSG00000028186.15	Uox
ENSMUSG00000133256.1	ENSMUSG00000133256
ENSMUSG00000028185.13	Dnase2b
ENSMUSG00000085810.9	Gm16325
ENSMUSG00000090202.2	4930503B20Rik
ENSMUSG00000048652.13	Samd13
ENSMUSG00000124007.1	ENSMUSG00000124007
ENSMUSG00000124086.1	ENSMUSG00000124086
ENSMUSG00000105529.2	Gm9480
ENSMUSG00000005034.16	Prkacb
ENSMUSG00000104946.2	Gm19104
ENSMUSG00000070343.4	Gm10288
ENSMUSG00000136487.1	ENSMUSG00000136487
ENSMUSG00000036745.16	Ttll7
ENSMUSG00000103334.3	Gm29771
ENSMUSG00000139365.1	ENSMUSG00000139365
ENSMUSG00000139322.1	ENSMUSG00000139322
ENSMUSG00000134662.1	ENSMUSG00000134662
ENSMUSG00000103099.2	Gm6074
ENSMUSG00000139561.1	ENSMUSG00000139561
ENSMUSG00000139599.1	ENSMUSG00000139599
ENSMUSG00000124479.1	ENSMUSG00000124479
ENSMUSG00000106023.3	Gm36831
ENSMUSG00000103302.2	Gm37803
ENSMUSG00000103349.3	Gm36888
ENSMUSG00000138682.1	ENSMUSG00000138682
ENSMUSG00000134197.1	ENSMUSG00000134197
ENSMUSG00000142954.1	ENSMUSG00000142954
ENSMUSG00000106285.3	Gm43574
ENSMUSG00000135052.1	ENSMUSG00000135052
ENSMUSG00000140393.1	ENSMUSG00000140393
ENSMUSG00000077441.3	Gm23131
ENSMUSG00000105718.2	Gm43576
ENSMUSG00000135959.1	ENSMUSG00000135959
ENSMUSG00000134556.1	ENSMUSG00000134556
ENSMUSG00000135638.1	ENSMUSG00000135638
ENSMUSG00000103566.2	Gm38068
ENSMUSG00000105934.2	Gm43575
ENSMUSG00000132319.1	ENSMUSG00000132319
ENSMUSG00000028184.14	Adgrl2
ENSMUSG00000132387.1	ENSMUSG00000132387
ENSMUSG00000104786.3	Gm43573
ENSMUSG00000123543.1	ENSMUSG00000123543
ENSMUSG00000118723.1	Gm25127
ENSMUSG00000125788.1	ENSMUSG00000125788
ENSMUSG00000125682.1	ENSMUSG00000125682
ENSMUSG00000126144.1	ENSMUSG00000126144
ENSMUSG00000126966.1	ENSMUSG00000126966
ENSMUSG00000106515.7	Gm30382
ENSMUSG00000105357.2	Gm42647
ENSMUSG00000127134.1	ENSMUSG00000127134
ENSMUSG00000070342.4	Gm10287
ENSMUSG00000127097.1	ENSMUSG00000127097
ENSMUSG00000105797.3	Gm5149
ENSMUSG00000089269.3	Gm26468
ENSMUSG00000127171.1	ENSMUSG00000127171
ENSMUSG00000126929.1	ENSMUSG00000126929
ENSMUSG00000127052.1	ENSMUSG00000127052
ENSMUSG00000127010.1	ENSMUSG00000127010
ENSMUSG00000104785.3	Gm31121
ENSMUSG00000142361.1	ENSMUSG00000142361
ENSMUSG00000134985.1	ENSMUSG00000134985
ENSMUSG00000047676.7	Rpsa-ps10
ENSMUSG00000126632.1	ENSMUSG00000126632
ENSMUSG00000131738.1	ENSMUSG00000131738
ENSMUSG00000129674.1	ENSMUSG00000129674
ENSMUSG00000124167.1	ENSMUSG00000124167
ENSMUSG00000136694.1	ENSMUSG00000136694
ENSMUSG00000105779.2	Gm6439
ENSMUSG00000105190.3	Gm43470
ENSMUSG00000136570.1	ENSMUSG00000136570
ENSMUSG00000092830.3	Mir3963
ENSMUSG00000134232.1	ENSMUSG00000134232
ENSMUSG00000105125.3	Gm43468
ENSMUSG00000105425.2	Gm43469
ENSMUSG00000104816.2	Gm43473
ENSMUSG00000106157.4	4930555A03Rik
ENSMUSG00000105401.2	Gm42949
ENSMUSG00000135524.1	ENSMUSG00000135524
ENSMUSG00000039167.13	Adgrl4
ENSMUSG00000118687.1	Gm24458
ENSMUSG00000028037.14	Ifi44
ENSMUSG00000039146.6	Ifi44l
ENSMUSG00000028036.7	Ptgfr
ENSMUSG00000105403.2	Gm43618
ENSMUSG00000122172.1	ENSMUSG00000122172
ENSMUSG00000104909.3	Gm43617
ENSMUSG00000087997.3	Gm25056
ENSMUSG00000104770.2	Gm2939
ENSMUSG00000104725.2	Gm2860
ENSMUSG00000104659.3	Gm31739
ENSMUSG00000124135.1	ENSMUSG00000124135
ENSMUSG00000105035.2	Gm9682
ENSMUSG00000105698.3	Gm31881
ENSMUSG00000039131.16	Gipc2
ENSMUSG00000127008.1	ENSMUSG00000127008
ENSMUSG00000084343.2	Gm16198
ENSMUSG00000097293.2	D630002J18Rik
ENSMUSG00000125717.1	ENSMUSG00000125717
ENSMUSG00000125680.1	ENSMUSG00000125680
ENSMUSG00000028035.14	Dnajb4
ENSMUSG00000125794.1	ENSMUSG00000125794
ENSMUSG00000125755.1	ENSMUSG00000125755
ENSMUSG00000028034.16	Fubp1
ENSMUSG00000039103.13	Nexn
ENSMUSG00000104621.2	Gm43185
ENSMUSG00000132959.1	ENSMUSG00000132959
ENSMUSG00000133051.1	ENSMUSG00000133051
ENSMUSG00000133006.1	ENSMUSG00000133006
ENSMUSG00000054942.14	Miga1
ENSMUSG00000025437.16	Usp33
ENSMUSG00000104822.2	Gm42967
ENSMUSG00000105710.2	Gm43859
ENSMUSG00000104546.2	Gm43858
ENSMUSG00000104548.2	Gm43857
ENSMUSG00000143447.1	ENSMUSG00000143447
ENSMUSG00000039068.17	Zzz3
ENSMUSG00000039058.12	Ak5
ENSMUSG00000136279.1	ENSMUSG00000136279
ENSMUSG00000097745.3	AI115009
ENSMUSG00000129202.1	ENSMUSG00000129202
ENSMUSG00000119993.2	Gm32085
ENSMUSG00000039047.18	Pigk
ENSMUSG00000090095.2	Rpl29-ps1
ENSMUSG00000039037.6	St6galnac5
ENSMUSG00000143204.1	ENSMUSG00000143204
ENSMUSG00000090040.2	Gm16232
ENSMUSG00000090017.4	Gm16213
ENSMUSG00000143085.1	ENSMUSG00000143085
ENSMUSG00000090163.3	Gm16231
ENSMUSG00000105894.2	Gm42710
ENSMUSG00000143166.1	ENSMUSG00000143166
ENSMUSG00000140513.1	ENSMUSG00000140513
ENSMUSG00000105337.6	1700094M23Rik
ENSMUSG00000124403.1	ENSMUSG00000124403
ENSMUSG00000052544.10	St6galnac3
ENSMUSG00000138280.1	ENSMUSG00000138280
ENSMUSG00000105023.3	1700012D16Rik
ENSMUSG00000106024.2	A530083M17Rik
ENSMUSG00000130413.1	ENSMUSG00000130413
ENSMUSG00002075751.1	Gm54661
ENSMUSG00000137045.1	ENSMUSG00000137045
ENSMUSG00000141642.1	ENSMUSG00000141642
ENSMUSG00000129196.1	ENSMUSG00000129196
ENSMUSG00000104908.3	1700015C17Rik
ENSMUSG00000104964.2	4930597L12Rik
ENSMUSG00000124690.1	ENSMUSG00000124690
ENSMUSG00000131468.1	ENSMUSG00000131468
ENSMUSG00002076290.1	Gm54662
ENSMUSG00000139426.1	ENSMUSG00000139426
ENSMUSG00000089237.3	Gm22206
ENSMUSG00000122971.1	ENSMUSG00000122971
ENSMUSG00000106011.2	Gm43833
ENSMUSG00000062046.3	5730460C07Rik
ENSMUSG00000077174.3	Gm25757
ENSMUSG00000086438.5	Asb17os
ENSMUSG00000038997.5	Asb17
ENSMUSG00000005493.16	Msh4
ENSMUSG00000088764.3	Gm24395
ENSMUSG00000038975.15	Rabggtb
ENSMUSG00000064731.3	Snord45b
ENSMUSG00000065738.3	Gm24494
ENSMUSG00000065463.3	Snord45c
ENSMUSG00000105820.2	Gm43400
ENSMUSG00000062908.13	Acadm
ENSMUSG00000127776.1	ENSMUSG00000127776
ENSMUSG00000028360.11	Slc44a5
ENSMUSG00000140744.1	ENSMUSG00000140744
ENSMUSG00000090114.2	Gm3076
ENSMUSG00000104622.2	Gm42541
ENSMUSG00000140699.1	ENSMUSG00000140699
ENSMUSG00000136870.1	ENSMUSG00000136870
ENSMUSG00000106500.2	Gm42540
ENSMUSG00000096225.8	Lhx8
ENSMUSG00000093738.4	AI606473
ENSMUSG00000134838.1	ENSMUSG00000134838
ENSMUSG00000134450.1	ENSMUSG00000134450
ENSMUSG00000134483.1	ENSMUSG00000134483
ENSMUSG00000047583.10	Tyw3
ENSMUSG00000028199.19	Cryz
ENSMUSG00000103204.2	Gm38139
ENSMUSG00000078161.9	Erich3
ENSMUSG00000092522.3	Gm20389
ENSMUSG00000040086.14	Tnni3k
ENSMUSG00000118443.2	Gm18589
ENSMUSG00000102238.2	Gm37890
ENSMUSG00000053870.8	Fpgt
ENSMUSG00000064765.4	Gm26456
ENSMUSG00000028182.15	Lrriq3
ENSMUSG00000104122.2	Gm37482
ENSMUSG00000143120.1	ENSMUSG00000143120
ENSMUSG00000103511.2	Gm5285
ENSMUSG00000103295.2	Scp2-ps1
ENSMUSG00000103981.2	Gm37449
ENSMUSG00000104329.2	Gm37324
ENSMUSG00000065807.3	Gm23038
ENSMUSG00000102443.2	Gm37102
ENSMUSG00000104377.2	Gm37515
ENSMUSG00000104553.2	9330178D15Rik
ENSMUSG00000104826.2	Gm42947
ENSMUSG00000105949.2	Gm6510
ENSMUSG00000104573.2	Gm42886
ENSMUSG00000132706.1	ENSMUSG00000132706
ENSMUSG00000085084.10	4930570G19Rik
ENSMUSG00000139387.1	ENSMUSG00000139387
ENSMUSG00000139424.1	ENSMUSG00000139424
ENSMUSG00000040037.14	Negr1
ENSMUSG00000104696.2	Gm42946
ENSMUSG00000106047.2	Gm42942
ENSMUSG00000106385.2	Gm42943
ENSMUSG00000105290.2	Gm43528
ENSMUSG00000083122.2	Gm15578
ENSMUSG00000086708.2	Gm15577
ENSMUSG00000106018.2	Gm43527
ENSMUSG00000105803.2	Gm43526
ENSMUSG00000126837.1	ENSMUSG00000126837
ENSMUSG00000102322.2	4930566N20Rik
ENSMUSG00000077581.3	Gm24373
ENSMUSG00000119092.1	Gm23725
ENSMUSG00000140474.1	ENSMUSG00000140474
ENSMUSG00000118872.2	Gm22458
ENSMUSG00000118829.1	Gm23379
ENSMUSG00000104555.2	Gm5983
ENSMUSG00000139903.1	ENSMUSG00000139903
ENSMUSG00000105834.4	4930592C13Rik
ENSMUSG00000028180.19	Zranb2
ENSMUSG00000065431.3	Mir186
ENSMUSG00000040016.17	Ptger3
ENSMUSG00000140319.1	ENSMUSG00000140319
ENSMUSG00000106632.3	Gm33466
ENSMUSG00000132548.1	ENSMUSG00000132548
ENSMUSG00000106419.2	Gm5550
ENSMUSG00000104862.2	Gm6520
ENSMUSG00000028179.13	Cth
ENSMUSG00000104528.2	Gm43314
ENSMUSG00000028177.16	1810013D15Rik
ENSMUSG00000039988.16	Ankrd13c
ENSMUSG00000105643.2	Gm42611
ENSMUSG00000055436.19	Srsf11
ENSMUSG00000105201.2	Gm43362
ENSMUSG00000063052.10	Lrrc40
ENSMUSG00000104597.2	B230334C09Rik
ENSMUSG00000028176.14	Lrrc7
ENSMUSG00000106043.2	Gm42968
ENSMUSG00000104647.2	Gm43485
ENSMUSG00000106448.2	Gm43486
ENSMUSG00000105683.2	Gm43487
ENSMUSG00000131234.1	ENSMUSG00000131234
ENSMUSG00000097966.2	Gm9423
ENSMUSG00000124080.1	ENSMUSG00000124080
ENSMUSG00000106053.3	Gm20752
ENSMUSG00000142910.1	ENSMUSG00000142910
ENSMUSG00000138297.1	ENSMUSG00000138297
ENSMUSG00000104864.2	Gm43655
ENSMUSG00000028175.16	Depdc1a
ENSMUSG00000028174.13	Rpe65
ENSMUSG00000137784.1	ENSMUSG00000137784
ENSMUSG00000129761.1	ENSMUSG00000129761
ENSMUSG00000028173.11	Wls
ENSMUSG00000105990.2	Gm43307
ENSMUSG00000075903.3	Gm23941
ENSMUSG00002075084.1	Gm56164
ENSMUSG00000081279.2	Vmn1r-ps2
ENSMUSG00000083742.3	Vmn1r-ps3
ENSMUSG00000115072.2	Vmn1r2
